Long Exact Matches:
   Start1     Start2    Length
   109060     173623        50
    89731     173623        29
    89731     196993        29
    89731     109060        29
    67756     177295        44
    24943     131356        31
   131356     199315        30
    24943     199315        30
   131356     157729        30
    24943     157729        30
   131356     154846        30
    24943     154846        30
    15001     131356        29
    15001      24943        29
    14362     198670        44
    33268     127051        46
    19594     216919        31
    51733     216919        30
    19594      51733        30
    68887     134821        29
    21949      68887        29
    31822      68446        30
    68446     154372        29
    43531      79684        29
   190015     208474        29
   126154     208474        29
    31099      74752        44
   146002     187954        29
   145579     187597       107
   110056     199852        44
   110056     155383        44
    28633     128104        29
   150967     194536        60
   135370     150967        60
    47611     150967        60
    10468     194536        29
    10468     135370        29
    10468      47611        29
   147640     223765        29
     6124     223765        20
      682     140053        29
   140053     184675        19
      682     184675        19
     8428     149758        33
    28099      95104        30
   174322     212404        44
    43141     126667        44
   124228     144346        48
    79972     144346        29
    79972     124228        29
    30874     221293        29
   134491     183754        30
   124009     172774        29
   143314     184660        29
    52900     191977        29
   166255     209749        48
   139777     209749        29
   139777     166255        29
    67963     141676        29
    11884     134548        29
    37159     110998        44
    98584     215104        29
   167755     209923       138
    22204     135076        59
   167755     225694       137
    16507     220300        44
   111823     220300        29
    16507     111823        29
   153295     197560        29
   146239     173065        31
   173065     224305        30
   146239     224305        30
   128446     178852        29
     8608     192808        44
    59380     149905        29
    43213     118288        60
    55114     141460        44
    78850     134416        29
   150334     193732        19
   165145     216766        30
    33778     129514        31
   129514     202849        29
    11989     152104        29
    11989     196159        29
    11989     130222        29
    66520     140734        30
    29572     140734        30
   157684     199240        19
    24565      50839        29
    71122     152728        31
    71122     196714        29
     5263     189166        32
     5263     146974        29
   146635     188845        29
   159349     226987        29
    24685      50971        29
    30130     109507        20
    33706     201229        45
   185734     201229        44
     1759     201229        44
    33706     185734        44
     1759      33706        44
    33706     144184        29
   144184     185734        29
     1759     144184        29
    43396     120529        29
    19435      91861        30
    19435      72754        30
    91861     122221        29
    72754     122221        29
    59323     192748        29
     2920      50314        29
   143257     164104        31
    70720     143257        31
      595     143257        29
    33457     119269        29
    24055     159541        20
   135310     150922        48
   150922     194491        44
   135310     194491        44
   147388     189673        19
    43843     125689        29
     7771     149104        44
   149104     191842        31
    52726     191842        29
    52726     149104        29
     7771      52726        29
    69307     126169        59
    69307     190030        31
     6064     190030        29
     6064     126169        29
     6064      69307        29
   128920     177607        33
    63118     185152        29
   109417     193582        19
    30025     193582        19
     1372     185347        89
    54166     143821        29
    46687      54166        29
    44380     184450        30
    75724     137620        29
   179377     211099        29
    63844     211099        29
   111319     196948        29
     6478     117238        30
    44236     140983        29
     9292     116029        31
     9292      51277        31
    11839     196009        29
    11839     151969        29
    11839     133528        29
     4165      27391        19
    48553     138658        89
    32281      78490        44
    78490     225955        29
    36298     152044        33
    11914      36298        29
     4036      41728        29
   145789     187822        30
    32455      69001        44
   132715     190789        30
    47368     190789        30
    47368     132715        30
    28231     131683        62
    28231     204565        49
     3412     204565        29
     3412     131683        29
     3412      28231        29
    24784     109360        29
   174544     224446        47
   154180     198493        29
    14215     154180        29
    15643     155443        74
    18058     169303        60
    18058     121357        60
     3796     169303        44
     3796     121357        44
   169303     201832        29
   121357     201832        29
   185572     205732        29
    17767     205732        29
    35314     200824        29
   138763     170329        29
    48658     170329        29
    30055     210853        19
    36709      56236        34
   179587     181648        45
    21550     181648        44
    21550     179587        44
    21862     152266        30
   152266     196279        29
    21862     196279        29
    40909     209455        60
    77458     136030        29
    23203     136030        29
    10585     194713        29
    72811     191632        44
    18292      72811        29
    46045      57820        63
    43690     180367        29
   187732     225328        44
   145714     225328        29
    78319     223750        29
    19216     223750        29
    78319     190075        29
    19216     190075        29
     3769      16693        21
    62899     184987        29
     1027      62899        29
      298      61339        29
    51160     150244        20
    61057     121126        30
    61057     151054        29
   123940     186646        29
    40081     124603        30
     2164     124603        29
     2164      40081        29
    74956     170299        29
    48628     170299        29
    48160      52210        29
    21160     128626        30
   128626     179017        29
    27433     142048        29
    53707     155158        30
    15358      53707        29
    24292     110806        46
    24292      53467        29
    17680     114223        45
     5218     189124        20
   114502     173416        59
   173416     207940        29
    49999     126358        29
    37558      97720        46
    44251     213379        29
   118834     160087        30
    25384     160087        30
   118834     154432        29
    25384     154432        29
    18808      62680        29
    25969     130081        31
   131698     187258        44
    28246     187258        44
   187258     204580        34
   123082     189688        29
    17899     189688        29
    17737     185542        89
    73270     185542        30
    73270     144028        29
   144028     185542        29
    17737     144028        29
    66955     160348        34
    21493      65320        32
   173989     219433        47
   131977     165775        29
    71092     196684        29
    71092     152713        20
   140632     153520        30
   143761     185287        29
     8293      41098        59
    41098     192508        29
     7981      52972        29
    52972     149299        19
     7981     149299        19
    93040     192052        45
   110305     183526        30
   183526     190951        30
    48997     183526        30
   110305     201313        29
   190951     201313        29
    48997     201313        29
    47455     140692        30
    53233     111247        29
    40195     131098        29
    57325     133543        31
    57325     196024        30
    57325     151984        30
    94153     196024        29
    94153     151984        29
    94153     133543        29
    95962     112261        29
    45340     151363        29
    10870     151363        29
    53323     110686        44
    24172     110686        29
     2296     186232        29
   112360     195205        29
   112603     208777        29
   170389     208777        19
   112603     170389        19
     6256     147844        29
   167278     222406        29
    63235     124024        30
   180856     189850        19
    90340     121459        30
    74899     121459        29
    45169     132931        76
    38380      84400        29
    15508     155293        51
    15508      53848        44
    15508     109966        31
    15508     199777        29
    58147     145300        29
    56782     109639        31
    41800     109639        29
     2683     123925        29
     2683     223921        19
    10378     194431        29
    47812     215815        29
      967     184942        29
   133426     138514        60
   138514     199912        59
   133426     199912        59
   138514     155458        47
    15658     138514        47
   133426     155458        47
    15658     133426        47
    71323     199912        44
    71323     138514        44
    71323     133426        44
    71323     155458        44
    15658      71323        44
   155368     199837        80
    40240     131143        29
   147730     190180        29
    12124     196264        29
    74884      90325        44
    30616      90325        29
    30616      74884        29
    82045     141220        44
    54853      82045        29
    23575     112042        46
      133     112042        45
      133      23575        45
    23575     142948        29
      133     142948        29
    51247     115999        75
    68245     116293        30
    65491      91333        29
    47065      60643        29
    81649     157510        30
    14587     198985        44
    14587     162130        29
   154120     198448        19
     1744     185719        89
   143476     184897        33
    42523     184897        30
